seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
34,Al-Baqarah ,27,Al-Baqarah :27,5,Siapa yang termasuk dalam kategori orang-orang yang rugi?,624,113,737
34,Al-Baqarah ,27,Al-Baqarah :27,6,Mengapa penting untuk menyambung persaudaran dan hubungan kekerabatan?,624,113,737
35,Al-Baqarah ,28,Al-Baqarah :28,1,Apa yang dimaksud dengan 'bukti keesaan Allah dalam diri manusia'?,573,141,714
35,Al-Baqarah ,28,Al-Baqarah :28,2,Mengapa orang musyrik dianggap mengherankan dalam tafsir ini?,573,141,714
35,Al-Baqarah ,28,Al-Baqarah :28,3,Bagaimana proses penciptaan dan kebangkitan manusia menurut tafsir tersebut?,573,141,714
35,Al-Baqarah ,28,Al-Baqarah :28,4,Siapa yang akan meminta pertanggungjawaban atas amal perbuatan manusia?,573,141,714
35,Al-Baqarah ,28,Al-Baqarah :28,5,Kapan manusia akan dihidupkan kembali setelah kematian?,573,141,714
35,Al-Baqarah ,28,Al-Baqarah :28,6,Mengapa hanya Allah yang berhak disembah berdasarkan penjelasan ini?,573,141,714
35,Al-Baqarah ,28,Al-Baqarah :28,7,Apa konsekuensi dari mempersekutukan Allah menurut tafsir ini?,573,141,714
36,Al-Baqarah ,29,Al-Baqarah :29,1,Siapa yang berhak disembah menurut teks tersebut?,542,93,635
36,Al-Baqarah ,29,Al-Baqarah :29,2,Apa karunia yang diberikan Allah kepada manusia di bumi?,542,93,635
36,Al-Baqarah ,29,Al-Baqarah :29,3,Bagaimana proses penciptaan langit menurut teks?,542,93,635
36,Al-Baqarah ,29,Al-Baqarah :29,4,Mengapa langit diciptakan setelah bumi?,542,93,635
36,Al-Baqarah ,29,Al-Baqarah :29,5,Apa maksud dari tujuh langit yang beraturan?,542,93,635
36,Al-Baqarah ,29,Al-Baqarah :29,6,Bagaimana ilmu Allah mencakup segala ciptaan-Nya?,542,93,635
37,Al-Baqarah ,30,Al-Baqarah :30,1,Apa yang menyebabkan manusia bisa menjadi kafir menurut kisah Nabi Adam?,861,145,1006
37,Al-Baqarah ,30,Al-Baqarah :30,2,Mengapa malaikat bertanya kepada Allah tentang penciptaan manusia sebagai khalifah?,861,145,1006
37,Al-Baqarah ,30,Al-Baqarah :30,3,Bagaimana tanggapan Allah terhadap kekhawatiran malaikat tentang manusia?,861,145,1006
37,Al-Baqarah ,30,Al-Baqarah :30,4,Apa yang dimaksud dengan khalifah di bumi dalam konteks ini?,861,145,1006
37,Al-Baqarah ,30,Al-Baqarah :30,5,Mengapa malaikat menganggap diri mereka lebih pantas menjadi khalifah?,861,145,1006
37,Al-Baqarah ,30,Al-Baqarah :30,6,Apa pelajaran yang bisa diambil dari rencana besar Allah menciptakan manusia?,861,145,1006
37,Al-Baqarah ,30,Al-Baqarah :30,7,Bagaimana peran manusia sebagai khalifah dari generasi ke generasi?,861,145,1006
38,Al-Baqarah ,31,Al-Baqarah :31,1,Apa yang diajarkan Allah kepada Nabi Adam menurut tafsir ini?,576,116,692
38,Al-Baqarah ,31,Al-Baqarah :31,2,Mengapa Allah mengajarkan nama-nama benda kepada Adam?,576,116,692
38,Al-Baqarah ,31,Al-Baqarah :31,3,Bagaimana Allah menunjukkan keutamaan Adam kepada para malaikat?,576,116,692
38,Al-Baqarah ,31,Al-Baqarah :31,4,Apa tujuan Allah meminta malaikat menyebutkan nama benda-benda?,576,116,692
38,Al-Baqarah ,31,Al-Baqarah :31,5,Siapa yang diperlihatkan benda-benda tersebut oleh Allah?,576,116,692
38,Al-Baqarah ,31,Al-Baqarah :31,6,Mengapa Adam dianggap layak menjadi khalifah di bumi?,576,116,692
39,Al-Baqarah ,32,Al-Baqarah :32,1,Apa yang diungkapkan malaikat ketika tidak sanggup menyebutkan nama benda-benda?,623,115,738
39,Al-Baqarah ,32,Al-Baqarah :32,2,Mengapa jawaban malaikat dianggap penuh santun?,623,115,738
39,Al-Baqarah ,32,Al-Baqarah :32,3,Bagaimana malaikat menunjukkan bahwa pengetahuan mereka terbatas?,623,115,738
39,Al-Baqarah ,32,Al-Baqarah :32,4,Siapa yang dipilih Allah sebagai khalifah menurut tafsir ini?,623,115,738
39,Al-Baqarah ,32,Al-Baqarah :32,5,Apa dua sifat Allah yang disebutkan malaikat dalam pujian mereka?,623,115,738
39,Al-Baqarah ,32,Al-Baqarah :32,6,Mengapa malaikat mengakui bahwa pengetahuan mereka berasal dari Allah?,623,115,738
40,Al-Baqarah ,33,Al-Baqarah :33,1,Apa yang diperintahkan Allah kepada Nabi Adam setelah mengajarkan nama-nama benda?,708,145,853
40,Al-Baqarah ,33,Al-Baqarah :33,2,Mengapa malaikat akhirnya memahami bahwa manusia pantas menjadi khalifah di bumi?,708,145,853
40,Al-Baqarah ,33,Al-Baqarah :33,3,Bagaimana Nabi Adam menyebutkan nama-nama benda yang diajarkan Allah?,708,145,853
40,Al-Baqarah ,33,Al-Baqarah :33,4,Apa dua alasan yang diberikan Allah tentang penunjukan Nabi Adam sebagai khalifah?,708,145,853
40,Al-Baqarah ,33,Al-Baqarah :33,5,Apa makna dari pertanyaan Allah 'Bukankah telah Aku katakan kepadamu...' dalam konteks ini?,708,145,853
40,Al-Baqarah ,33,Al-Baqarah :33,6,Mengapa gagasan Allah menjadikan manusia sebagai khalifah dianggap mempunyai banyak hikmah?,708,145,853
41,Al-Baqarah ,34,Al-Baqarah :34,1,Apa yang diperintahkan Allah kepada para malaikat terkait Nabi Adam?,706,119,825
41,Al-Baqarah ,34,Al-Baqarah :34,2,Mengapa Iblis menolak untuk bersujud kepada Nabi Adam?,706,119,825
41,Al-Baqarah ,34,Al-Baqarah :34,3,Dari apakah Iblis diciptakan dan mengapa ia merasa lebih terhormat?,706,119,825
41,Al-Baqarah ,34,Al-Baqarah :34,4,"Bagaimana sifat sujud yang diperintahkan kepada malaikat, apakah sujud ibadah?",706,119,825
41,Al-Baqarah ,34,Al-Baqarah :34,5,Apa konsekuensi dari penolakan Iblis untuk bersujud?,706,119,825
41,Al-Baqarah ,34,Al-Baqarah :34,6,Siapa saja yang bersujud kepada Nabi Adam berdasarkan perintah Allah?,706,119,825
42,Al-Baqarah ,35,Al-Baqarah :35,1,Apa yang diperintahkan Allah kepada Nabi Adam dan Hawa setelah malaikat sujud?,706,128,834
42,Al-Baqarah ,35,Al-Baqarah :35,2,Mengapa Allah melarang Nabi Adam dan Hawa mendekati pohon tertentu di surga?,706,128,834
42,Al-Baqarah ,35,Al-Baqarah :35,3,Bagaimana bentuk anugerah Allah kepada manusia menurut tafsir ini?,706,128,834
42,Al-Baqarah ,35,Al-Baqarah :35,4,Siapa yang menolak sujud kepada Nabi Adam dalam kisah ini?,706,128,834
42,Al-Baqarah ,35,Al-Baqarah :35,5,Kapan Nabi Adam dan Hawa diperintahkan untuk tinggal di surga?,706,128,834
42,Al-Baqarah ,35,Al-Baqarah :35,6,Apa konsekuensi jika Nabi Adam dan Hawa melanggar aturan Allah di surga?,706,128,834
43,Al-Baqarah ,36,Al-Baqarah :36,1,Mengapa Nabi Adam dan Hawa dikeluarkan dari surga?,778,129,907
43,Al-Baqarah ,36,Al-Baqarah :36,2,Apa yang terjadi setelah Nabi Adam dan Hawa memakan buah larangan?,778,129,907
43,Al-Baqarah ,36,Al-Baqarah :36,3,Bagaimana setan memperdaya Nabi Adam dan Hawa?,778,129,907
43,Al-Baqarah ,36,Al-Baqarah :36,4,Mengapa Nabi Adam memiliki keinginan untuk abadi di surga?,778,129,907
43,Al-Baqarah ,36,Al-Baqarah :36,5,Apa sanksi yang diterima Nabi Adam dan Hawa setelah melanggar larangan?,778,129,907
43,Al-Baqarah ,36,Al-Baqarah :36,6,Apa makna perintah Allah untuk turun ke dunia?,778,129,907
43,Al-Baqarah ,36,Al-Baqarah :36,7,Bagaimana kehidupan Nabi Adam dan Hawa di bumi setelah turun dari surga?,778,129,907
44,Al-Baqarah ,37,Al-Baqarah :37,1,Apa yang dirasakan Nabi Adam dan Hawa setelah diperdaya setan?,554,109,663
44,Al-Baqarah ,37,Al-Baqarah :37,2,Bagaimana cara Nabi Adam dan Hawa meminta ampun kepada Allah?,554,109,663
44,Al-Baqarah ,37,Al-Baqarah :37,3,Apa isi doa penyesalan yang diterima Nabi Adam?,554,109,663
44,Al-Baqarah ,37,Al-Baqarah :37,4,Mengapa Allah disebut Maha Penerima tobat?,554,109,663
44,Al-Baqarah ,37,Al-Baqarah :37,5,Siapa yang mengajarkan doa tobat kepada Nabi Adam?,554,109,663
44,Al-Baqarah ,37,Al-Baqarah :37,6,Bagaimana sikap Allah setelah Nabi Adam dan Hawa bertobat?,554,109,663
45,Al-Baqarah ,38,Al-Baqarah :38,1,Apa maksud perintah 'turunlah' dari surga dalam ayat ini?,577,145,722
45,Al-Baqarah ,38,Al-Baqarah :38,2,Mengapa Allah mengulangi perintah turun dalam tafsir ini?,577,145,722
45,Al-Baqarah ,38,Al-Baqarah :38,3,Siapa saja yang diperintahkan untuk turun dari surga?,577,145,722
45,Al-Baqarah ,38,Al-Baqarah :38,4,Bagaimana petunjuk Allah disampaikan kepada manusia menurut tafsir ini?,577,145,722
45,Al-Baqarah ,38,Al-Baqarah :38,5,Apa konsekuensi bagi orang yang mengikuti petunjuk Allah?,577,145,722
45,Al-Baqarah ,38,Al-Baqarah :38,6,Mengapa tidak ada rasa takut dan sedih bagi pengikut petunjuk?,577,145,722
45,Al-Baqarah ,38,Al-Baqarah :38,7,Apakah perintah turun ini hanya untuk Adam dan Hawa saja?,577,145,722
46,Al-Baqarah ,39,Al-Baqarah :39,1,Apa yang dimaksud dengan orang-orang kafir dalam tafsir ini?,503,108,611
46,Al-Baqarah ,39,Al-Baqarah :39,2,Mengapa mereka dikatakan penghuni neraka?,503,108,611
46,Al-Baqarah ,39,Al-Baqarah :39,3,Apa arti mendustakan ayat-ayat Allah?,503,108,611
46,Al-Baqarah ,39,Al-Baqarah :39,4,Bagaimana sikap mereka terhadap tobat?,503,108,611
46,Al-Baqarah ,39,Al-Baqarah :39,5,Apakah hanya kekafiran yang membuat mereka kekal di neraka?,503,108,611
46,Al-Baqarah ,39,Al-Baqarah :39,6,Siapa yang termasuk dalam golongan ini?,503,108,611
46,Al-Baqarah ,39,Al-Baqarah :39,7,Mengapa mereka disebut tahu tetapi menolak ayat-ayat Allah?,503,108,611
47,Al-Baqarah ,40,Al-Baqarah :40,1,Siapa yang dimaksud dengan Bani Israil dalam ayat ini?,619,118,737
47,Al-Baqarah ,40,Al-Baqarah :40,2,Apa saja nikmat-nikmat Allah yang disebutkan untuk Bani Israil?,619,118,737
47,Al-Baqarah ,40,Al-Baqarah :40,3,Mengapa Bani Israil harus memenuhi janji kepada Allah?,619,118,737
47,Al-Baqarah ,40,Al-Baqarah :40,4,Bagaimana konsekuensi jika Bani Israil memenuhi janji mereka?,619,118,737
47,Al-Baqarah ,40,Al-Baqarah :40,5,Apa yang dimaksud dengan 'takut dan tunduk hanya kepada Allah' dalam konteks ini?,619,118,737
47,Al-Baqarah ,40,Al-Baqarah :40,6,Apakah hubungan antara Nabi Yakub dan Bani Israil?,619,118,737
48,Al-Baqarah ,41,Al-Baqarah :41,1,Apa yang dimaksud dengan memeluk Islam yang dibawa oleh Nabi Muhammad?,617,122,739
48,Al-Baqarah ,41,Al-Baqarah :41,2,Mengapa kita harus beriman kepada Al-Qur'an yang membenarkan kitab-kitab sebelumnya?,617,122,739
48,Al-Baqarah ,41,Al-Baqarah :41,3,Bagaimana cara menghindari menjadi orang yang pertama mengingkari ajaran Islam?,617,122,739
48,Al-Baqarah ,41,Al-Baqarah :41,4,Apa arti menjual ayat-ayat Allah dengan harga murah?,617,122,739
48,Al-Baqarah ,41,Al-Baqarah :41,5,Mengapa kita harus bertakwa hanya kepada Allah?,617,122,739
48,Al-Baqarah ,41,Al-Baqarah :41,6,Bagaimana bertakwa dapat membantu menjalankan perintah dan meninggalkan larangan?,617,122,739
49,Al-Baqarah ,42,Al-Baqarah :42,1,Apa yang dilarang Allah kepada Bani Israil dalam ayat ini?,572,130,702
49,Al-Baqarah ,42,Al-Baqarah :42,2,Mengapa Bani Israil dilarang mencampuradukkan kebenaran dan kebatilan?,572,130,702
49,Al-Baqarah ,42,Al-Baqarah :42,3,Bagaimana cara Bani Israil mencampuradukkan kebenaran dan kebatilan?,572,130,702
49,Al-Baqarah ,42,Al-Baqarah :42,4,Apa yang disembunyikan oleh orang-orang Yahudi dari Taurat?,572,130,702
49,Al-Baqarah ,42,Al-Baqarah :42,5,Mengapa orang-orang Yahudi menyembunyikan berita tentang Nabi Muhammad?,572,130,702
49,Al-Baqarah ,42,Al-Baqarah :42,6,Siapa yang disebutkan akan datang dalam Taurat menurut tafsir ini?,572,130,702
50,Al-Baqarah ,43,Al-Baqarah :43,1,Apa perintah utama yang disampaikan kepada Bani Israil setelah larangan?,606,120,726
50,Al-Baqarah ,43,Al-Baqarah :43,2,Mengapa perintah melaksanakan salat disebutkan setelah ajakan memeluk Islam?,606,120,726
50,Al-Baqarah ,43,Al-Baqarah :43,3,Bagaimana gerakan rukuk dalam salat umat Islam berbeda dengan tata cara salat Yahudi?,606,120,726
50,Al-Baqarah ,43,Al-Baqarah :43,4,Apa tujuan melaksanakan salat dan zakat menurut tafsir ini?,606,120,726
50,Al-Baqarah ,43,Al-Baqarah :43,5,Siapa yang dimaksud dengan 'orang yang rukuk' dalam tafsir ini?,606,120,726
51,Al-Baqarah ,44,Al-Baqarah :44,1,Apa yang dikecam dalam ayat ini?,663,114,777
51,Al-Baqarah ,44,Al-Baqarah :44,2,Mengapa pemuka Yahudi ditegur meski mereka membaca Kitab Taurat?,663,114,777
51,Al-Baqarah ,44,Al-Baqarah :44,3,Bagaimana nasihat dalam ayat ini berlaku bagi kaum muslim?,663,114,777
51,Al-Baqarah ,44,Al-Baqarah :44,4,Siapa yang dimaksud dengan 'kamu' dalam pertanyaan ayat ini?,663,114,777
51,Al-Baqarah ,44,Al-Baqarah :44,5,Mengapa penting mengingat diri sendiri sebelum mengajak orang lain berbuat baik?,663,114,777
51,Al-Baqarah ,44,Al-Baqarah :44,6,Apa contoh perilaku yang dikecam dalam tafsir ini?,663,114,777
52,Al-Baqarah ,45,Al-Baqarah :45,1,Apa yang dimaksud dengan memohon pertolongan kepada Allah dengan sabar?,537,122,659
52,Al-Baqarah ,45,Al-Baqarah :45,2,Mengapa salat dikatakan sangat berat kecuali bagi orang yang khusyuk?,537,122,659
52,Al-Baqarah ,45,Al-Baqarah :45,3,Bagaimana cara menjaga ketabahan hati dalam menghadapi kesulitan?,537,122,659
52,Al-Baqarah ,45,Al-Baqarah :45,4,Siapa yang termasuk orang-orang yang yakin akan bertemu Tuhannya?,537,122,659
52,Al-Baqarah ,45,Al-Baqarah :45,5,Mengapa penting untuk menahan diri dari godaan saat menghadapi hal berat?,537,122,659
52,Al-Baqarah ,45,Al-Baqarah :45,6,Apa hubungan antara salat dan keteguhan hati menurut teks tersebut?,537,122,659
53,Al-Baqarah ,46,Al-Baqarah :46,1,Apa yang dimaksud dengan memohon pertolongan kepada Allah dengan sabar?,537,132,669
53,Al-Baqarah ,46,Al-Baqarah :46,2,Mengapa salat dianggap berat kecuali bagi orang yang khusyuk?,537,132,669
53,Al-Baqarah ,46,Al-Baqarah :46,3,Bagaimana cara menjaga ketabahan dalam menghadapi hal-hal yang berat?,537,132,669
53,Al-Baqarah ,46,Al-Baqarah :46,4,Siapa yang termasuk orang-orang yang khusyuk menurut tafsir ini?,537,132,669
53,Al-Baqarah ,46,Al-Baqarah :46,5,Mengapa keyakinan akan bertemu Tuhan penting dalam konteks ini?,537,132,669
53,Al-Baqarah ,46,Al-Baqarah :46,6,Apa hubungan antara salat dan ketabahan dalam menghadapi ujian?,537,132,669
54,Al-Baqarah ,47,Al-Baqarah :47,1,Apa tujuan Allah mengingatkan Bani Israil tentang nikmat-Nya?,606,127,733
54,Al-Baqarah ,47,Al-Baqarah :47,2,Mengapa Allah memanggil mereka dengan sebutan 'Bani Israil'?,606,127,733
54,Al-Baqarah ,47,Al-Baqarah :47,3,Bagaimana cara Bani Israil bersyukur atas nikmat Allah?,606,127,733
54,Al-Baqarah ,47,Al-Baqarah :47,4,Siapa yang dimaksud dengan umat lain yang disebutkan dalam tafsir?,606,127,733
54,Al-Baqarah ,47,Al-Baqarah :47,5,Apa kelebihan yang diberikan Allah kepada nenek moyang Bani Israil?,606,127,733
54,Al-Baqarah ,47,Al-Baqarah :47,6,Mengapa Bani Israil diingatkan untuk mempercayai kedatangan Nabi?,606,127,733
55,Al-Baqarah ,48,Al-Baqarah :48,1,Apa yang dimaksud dengan syafaat dalam konteks hari Kiamat?,676,142,818
55,Al-Baqarah ,48,Al-Baqarah :48,2,Mengapa orang tua yang taat sekalipun tidak bisa membela anaknya di hari Kiamat?,676,142,818
55,Al-Baqarah ,48,Al-Baqarah :48,3,Bagaimana penjelasan tentang makna harfiah kata syafaat?,676,142,818
55,Al-Baqarah ,48,Al-Baqarah :48,4,Siapa yang dituju oleh peringatan dalam tafsir ini?,676,142,818
55,Al-Baqarah ,48,Al-Baqarah :48,5,Kapan syafaat dan tebusan tidak akan diterima?,676,142,818
55,Al-Baqarah ,48,Al-Baqarah :48,6,Apa yang harus dilakukan untuk menjaga diri dari kesulitan di hari Kiamat?,676,142,818
55,Al-Baqarah ,48,Al-Baqarah :48,7,Mengapa orang-orang Yahudi disebut tidak mensyukuri nikmat Allah?,676,142,818
56,Al-Baqarah ,49,Al-Baqarah :49,1,Apa yang dilakukan pengikut Fir'aun kepada Bani Israil?,573,121,694
56,Al-Baqarah ,49,Al-Baqarah :49,2,Mengapa Allah menyelamatkan Bani Israil dari Fir'aun?,573,121,694
56,Al-Baqarah ,49,Al-Baqarah :49,3,Bagaimana bentuk siksaan yang diberikan Fir'aun kepada Bani Israil?,573,121,694
56,Al-Baqarah ,49,Al-Baqarah :49,4,Siapa yang dimaksud dengan pengikut-pengikut Fir'aun dalam tafsir ini?,573,121,694
56,Al-Baqarah ,49,Al-Baqarah :49,5,Mengapa peristiwa penyelamatan itu disebut sebagai cobaan besar dari Tuhan?,573,121,694
56,Al-Baqarah ,49,Al-Baqarah :49,6,Apa yang terjadi pada anak-anak perempuan Bani Israil saat itu?,573,121,694
57,Al-Baqarah ,50,Al-Baqarah :50,1,Apa nama laut yang terbelah untuk menyelamatkan Bani Israil?,686,116,802
57,Al-Baqarah ,50,Al-Baqarah :50,2,Mengapa Allah menyelamatkan mayat Firaun setelah ia tenggelam?,686,116,802
57,Al-Baqarah ,50,Al-Baqarah :50,3,Bagaimana cara Nabi Musa membelah laut tersebut?,686,116,802
57,Al-Baqarah ,50,Al-Baqarah :50,4,Siapa yang mengejar Bani Israil saat mereka melintasi laut?,686,116,802
57,Al-Baqarah ,50,Al-Baqarah :50,5,Kapan peristiwa terbelahnya laut itu terjadi?,686,116,802
57,Al-Baqarah ,50,Al-Baqarah :50,6,Apa yang terjadi pada tentara Firaun setelah mereka masuk ke laut yang terbelah?,686,116,802
58,Al-Baqarah ,51,Al-Baqarah :51,1,Apa yang dimaksud dengan nikmat penyelamatan dari dua bencana yang diterima Bani Israil?,602,154,756
58,Al-Baqarah ,51,Al-Baqarah :51,2,Mengapa Bani Israil tidak sabar menunggu Nabi Musa selama empat puluh malam?,602,154,756
58,Al-Baqarah ,51,Al-Baqarah :51,3,Siapa yang membuat patung anak sapi yang disembah Bani Israil?,602,154,756
58,Al-Baqarah ,51,Al-Baqarah :51,4,Bagaimana perbuatan menyembah patung anak sapi menunjukkan kezaliman Bani Israil?,602,154,756
58,Al-Baqarah ,51,Al-Baqarah :51,5,Kapan peristiwa penurunan wahyu kepada Nabi Musa terjadi dalam konteks ini?,602,154,756
58,Al-Baqarah ,51,Al-Baqarah :51,6,Apa konsekuensi dari perbuatan Bani Israil menyembah patung anak sapi?,602,154,756
59,Al-Baqarah ,52,Al-Baqarah :52,1,Apa yang dilakukan Allah terhadap kedurhakaan Bani Israil?,516,124,640
59,Al-Baqarah ,52,Al-Baqarah :52,2,Mengapa Allah memaafkan mereka meski sudah berulang kali durhaka?,516,124,640
59,Al-Baqarah ,52,Al-Baqarah :52,3,Bagaimana cara kita kembali ke jalan lurus setelah dimaafkan?,516,124,640
59,Al-Baqarah ,52,Al-Baqarah :52,4,Siapa yang dimaksud dengan 'kamu' dalam tafsir ini?,516,124,640
59,Al-Baqarah ,52,Al-Baqarah :52,5,Mengapa bersyukur penting setelah mendapatkan maaf?,516,124,640
59,Al-Baqarah ,52,Al-Baqarah :52,6,Apa tujuan dari pemberian maaf oleh Allah?,516,124,640
59,Al-Baqarah ,52,Al-Baqarah :52,7,Kapan sebaiknya kita memperbaiki diri setelah kesalahan?,516,124,640
60,Al-Baqarah ,53,Al-Baqarah :53,1,Apa yang dimaksud dengan al-Furqan dalam tafsir ini?,508,107,615
60,Al-Baqarah ,53,Al-Baqarah :53,2,Mengapa kitab Taurat dan al-Furqan disebut sebagai nikmat untuk Bani Israil?,508,107,615
60,Al-Baqarah ,53,Al-Baqarah :53,3,Bagaimana kitab tersebut berfungsi sebagai pembeda antara yang hak dan batil?,508,107,615
60,Al-Baqarah ,53,Al-Baqarah :53,4,Siapa yang diberikan kitab tersebut menurut tafsir ini?,508,107,615
60,Al-Baqarah ,53,Al-Baqarah :53,5,Apa tujuan pemberian kitab itu agar manusia memperoleh petunjuk?,508,107,615
61,Al-Baqarah ,54,Al-Baqarah :54,1,"Mengapa peringatan kepada Bani Israil disampaikan melalui Nabi Musa, bukan langsung dari Allah?",780,142,922
61,Al-Baqarah ,54,Al-Baqarah :54,2,Apa maksud dari perbuatan Bani Israil yang menzalimi diri sendiri?,780,142,922
61,Al-Baqarah ,54,Al-Baqarah :54,3,Bagaimana cara bertobat yang disebutkan dalam tafsir ini?,780,142,922
61,Al-Baqarah ,54,Al-Baqarah :54,4,Mengapa membunuh diri dianggap sebagai tindakan yang lebih baik dalam konteks ini?,780,142,922
61,Al-Baqarah ,54,Al-Baqarah :54,5,Apa hubungan antara tradisi masyarakat Jepang dengan perintah membunuh diri dalam tafsir?,780,142,922
61,Al-Baqarah ,54,Al-Baqarah :54,6,Siapa yang dimaksud dengan 'Zat Yang Maha Penerima tobat' dalam tafsir ini?,780,142,922
62,Al-Baqarah ,55,Al-Baqarah :55,1,Apa bentuk kedurhakaan Bani Israil yang disebutkan dalam teks?,643,145,788
62,Al-Baqarah ,55,Al-Baqarah :55,2,Mengapa permintaan Bani Israil untuk melihat Allah dianggap melampaui batas?,643,145,788
62,Al-Baqarah ,55,Al-Baqarah :55,3,Bagaimana Allah menghukum Bani Israil atas kedurhakaan mereka?,643,145,788
62,Al-Baqarah ,55,Al-Baqarah :55,4,Siapa yang diminta oleh Bani Israil untuk menunjukkan Allah kepada mereka?,643,145,788
62,Al-Baqarah ,55,Al-Baqarah :55,5,Mengapa Bani Israil masih durhaka meski telah menerima banyak nikmat?,643,145,788
62,Al-Baqarah ,55,Al-Baqarah :55,6,Apa yang dimaksud dengan 'halilintar menyambarmu' dalam konteks hukuman tersebut?,643,145,788
63,Al-Baqarah ,56,Al-Baqarah :56,1,Apa yang dimaksud dengan peristiwa halilintar dalam tafsir ini?,576,131,707
63,Al-Baqarah ,56,Al-Baqarah :56,2,Mengapa Allah masih mencurahkan rahmat-Nya setelah peristiwa dahsyat itu?,576,131,707
63,Al-Baqarah ,56,Al-Baqarah :56,3,Bagaimana generasi Bani Israil dibangkitkan kembali setelah peristiwa tersebut?,576,131,707
63,Al-Baqarah ,56,Al-Baqarah :56,4,Siapa yang dimaksud dengan 'kamu' dalam kutipan tafsir tersebut?,576,131,707
63,Al-Baqarah ,56,Al-Baqarah :56,5,Apa tujuan Allah membangkitkan generasi yang selamat?,576,131,707
63,Al-Baqarah ,56,Al-Baqarah :56,6,Mengapa sebagian besar generasi itu mati dalam peristiwa halilintar?,576,131,707
64,Al-Baqarah ,57,Al-Baqarah :57,1,Apa yang menyebabkan Bani Israil tersesat di padang pasir selama 40 tahun?,715,125,840
64,Al-Baqarah ,57,Al-Baqarah :57,2,Mengapa Allah memberikan manna dan salwa kepada Bani Israil?,715,125,840
64,Al-Baqarah ,57,Al-Baqarah :57,3,Bagaimana Allah melindungi Bani Israil dari panasnya padang pasir?,715,125,840
64,Al-Baqarah ,57,Al-Baqarah :57,4,Siapa yang sebenarnya dirugikan akibat kedurhakaan Bani Israil?,715,125,840
64,Al-Baqarah ,57,Al-Baqarah :57,5,Mengapa kedurhakaan manusia tidak memengaruhi keagungan Allah?,715,125,840
64,Al-Baqarah ,57,Al-Baqarah :57,6,Apa konsekuensi dari menzalimi diri sendiri menurut tafsir ini?,715,125,840
65,Al-Baqarah ,58,Al-Baqarah :58,1,Apa saja nikmat yang disebutkan dalam tafsir ini?,682,141,823
65,Al-Baqarah ,58,Al-Baqarah :58,2,Mengapa Bani Israil diminta masuk ke Baitulmaqdis?,682,141,823
65,Al-Baqarah ,58,Al-Baqarah :58,3,Bagaimana cara meminta ampunan dosa menurut tafsir ini?,682,141,823
65,Al-Baqarah ,58,Al-Baqarah :58,4,Siapa yang akan mendapat tambahan karunia?,682,141,823
65,Al-Baqarah ,58,Al-Baqarah :58,5,Kapan Bani Israil harus meminta ampunan?,682,141,823
65,Al-Baqarah ,58,Al-Baqarah :58,6,Apa yang dimaksud dengan 'membungkuk' dalam konteks ini?,682,141,823
65,Al-Baqarah ,58,Al-Baqarah :58,7,Mengapa perlu kerendahan hati saat masuk gerbang?,682,141,823
